student_id,resource_id,actual_relevance,predicted_relevance,is_relevant
ST1420,R020,0.4824,0.4937,0
ST1420,R021,0.4374,0.4763,0
ST1420,R022,0.3356,0.3713,0
ST1420,R023,0.4459,0.4607,0
ST1420,R024,0.4557,0.4764,0
ST1420,R025,0.3069,0.3497,0
ST1420,R026,0.3617,0.3473,0
ST1420,R027,0.5682,0.4933,1
ST1420,R028,0.943,0.9087,1
ST1420,R029,0.4783,0.4915,0
ST1420,R030,0.4736,0.4315,0
ST1420,R031,0.3538,0.3497,0
ST1420,R032,0.3544,0.3605,0
ST1420,R033,0.4539,0.4534,0
ST1420,R034,0.4787,0.4775,0
ST1420,R035,0.3753,0.3578,0
ST1420,R036,0.3338,0.3556,0
ST1420,R037,0.1804,0.2305,0
ST1420,R038,0.2842,0.3226,0
ST1420,R039,0.3327,0.3371,0
ST1420,R040,0.2992,0.2794,0
ST1420,R041,0.2805,0.2992,0
ST1421,R001,0.3071,0.3543,0
ST1421,R002,0.4792,0.4254,0
ST1421,R003,0.4707,0.4379,0
ST1421,R004,0.403,0.4853,0
ST1421,R005,0.4863,0.4295,0
ST1421,R006,0.476,0.4889,0
ST1421,R007,0.5755,0.5543,1
ST1421,R008,0.543,0.4948,0
ST1421,R009,0.5225,0.4612,0
ST1421,R010,0.5077,0.4806,0
ST1421,R011,0.5742,0.5497,1
ST1421,R012,0.4166,0.4807,0
ST1421,R013,0.3808,0.4603,0
ST1421,R014,0.5367,0.4884,0
ST1421,R015,0.5646,0.5054,0
ST1421,R016,0.4368,0.4787,0
ST1421,R017,0.515,0.5141,0
ST1421,R018,0.4733,0.4948,0
ST1421,R019,0.3778,0.3959,0
ST1421,R020,0.5232,0.4858,0
ST1421,R021,0.5563,0.5419,0
ST1421,R022,0.4501,0.4608,0
ST1421,R023,0.5949,0.4932,1
ST1421,R024,0.4225,0.4823,0
ST1421,R025,0.4475,0.4306,0
ST1421,R026,0.3963,0.4438,0
ST1421,R027,0.4984,0.4989,0
ST1421,R028,0.4814,0.4819,0
ST1421,R029,0.5047,0.48,0
ST1421,R030,0.5942,0.5846,1
ST1421,R031,0.4357,0.4532,0
ST1421,R032,0.4566,0.4784,0
ST1421,R033,0.4496,0.5004,0
ST1421,R034,0.4812,0.4635,0
ST1421,R035,0.5614,0.5442,0
ST1421,R036,0.4824,0.4654,0
ST1421,R037,0.5192,0.5124,0
ST1421,R038,0.4484,0.4635,0
ST1421,R039,0.5016,0.4618,0
ST1421,R040,0.5983,0.5289,1
ST1421,R041,0.5932,0.5159,1
ST1430,R001,0.372,0.338,0
ST1430,R002,0.4274,0.4248,0
ST1430,R003,0.9857,0.9614,1
ST1430,R004,0.3813,0.3674,0
ST1430,R005,0.4329,0.4904,0
ST1430,R006,0.4847,0.4896,0
ST1430,R007,0.6063,0.5557,1
ST1430,R008,0.3786,0.4152,0
ST1430,R009,0.4127,0.3951,0
ST1430,R010,0.4915,0.4841,0
ST1430,R011,0.5536,0.5492,1
ST1430,R012,0.2834,0.2394,0
ST1430,R013,0.4347,0.4038,0
ST1430,R014,0.4691,0.4554,0
ST1430,R015,0.4935,0.4554,0
ST1430,R016,0.4552,0.4485,0
ST1430,R017,0.3894,0.4828,0
ST1430,R018,0.3981,0.418,0
ST1430,R019,0.3252,0.3971,0
ST1430,R020,0.4479,0.4223,0
ST1430,R021,0.5645,0.4879,1
ST1430,R022,0.3427,0.3034,0
ST1430,R023,0.4468,0.4294,0
ST1430,R024,0.4542,0.4119,0
ST1430,R025,0.2023,0.2769,0
ST1430,R026,0.2753,0.2862,0
ST1430,R027,0.3845,0.4712,0
ST1430,R028,0.431,0.4421,0
ST1430,R029,0.5162,0.4499,0
ST1430,R030,0.5795,0.5005,1
ST1430,R031,0.3219,0.3011,0
ST1430,R032,0.3265,0.3216,0
ST1430,R033,0.4067,0.4384,0
ST1430,R034,0.4266,0.4149,0
ST1430,R035,0.5381,0.432,1
ST1430,R036,0.3273,0.3062,0
ST1430,R037,0.3153,0.3341,0
ST1430,R038,0.345,0.3398,0
ST1430,R039,0.2663,0.343,0
ST1430,R040,0.4688,0.3997,0
ST1430,R041,0.4012,0.3874,0
ST1431,R001,0.2872,0.3404,0
ST1431,R002,0.3591,0.3303,0
ST1431,R003,0.4234,0.4024,0
ST1431,R004,0.4623,0.4555,0
ST1431,R005,0.5028,0.4187,1
ST1431,R006,0.5711,0.5467,1
ST1431,R007,0.4968,0.5332,0
ST1431,R008,0.8369,0.82,1
ST1431,R009,0.4869,0.5114,0
ST1431,R010,0.9541,0.904,1
ST1431,R011,0.8013,0.7937,1
ST1431,R012,0.4301,0.4191,0
ST1431,R013,0.2833,0.3395,0
ST1431,R014,0.3692,0.3652,0
ST1431,R015,0.3652,0.3654,0
ST1431,R016,0.3912,0.4352,0
ST1431,R017,0.3163,0.3379,0
ST1431,R018,0.4521,0.4355,0
ST1431,R019,0.3548,0.3571,0
ST1431,R020,0.3653,0.4197,0
ST1431,R021,0.4195,0.4425,0
ST1431,R022,0.2869,0.3018,0
ST1431,R023,0.4321,0.4263,0
ST1431,R024,0.3644,0.3601,0
ST1431,R025,0.232,0.2439,0
ST1431,R026,0.2374,0.2584,0
ST1431,R027,0.4524,0.4497,0
ST1431,R028,0.4382,0.3989,0
ST1431,R029,0.4176,0.4055,0
ST1431,R030,0.4677,0.4191,0
ST1431,R031,0.3673,0.3177,0
ST1431,R032,0.4032,0.3318,0
ST1431,R033,0.4803,0.4272,0
ST1431,R034,0.4101,0.3471,0
ST1431,R035,0.3868,0.4368,0
ST1431,R036,0.3391,0.316,0
ST1431,R037,0.3791,0.3286,0
ST1431,R038,0.3436,0.2915,0
ST1431,R039,0.276,0.3049,0
ST1431,R040,0.3116,0.3051,0
ST1431,R041,0.3289,0.3224,0
ST1434,R001,0.3313,0.3002,0
ST1434,R002,0.378,0.352,0
ST1434,R003,0.4046,0.4215,0
ST1434,R004,0.4831,0.4661,0
ST1434,R005,0.4948,0.5021,0
ST1434,R006,0.3911,0.4393,0
ST1434,R007,0.4924,0.5359,0
ST1434,R008,0.4759,0.4538,0
ST1434,R009,0.4722,0.4449,0
ST1434,R010,0.4584,0.4514,0
ST1434,R011,0.5271,0.54,0
ST1434,R012,0.4081,0.4245,0
ST1434,R013,0.4051,0.4212,0
ST1434,R014,0.366,0.4496,0
ST1434,R015,0.4414,0.4519,0
ST1434,R016,0.8558,0.8337,1
ST1434,R017,0.8389,0.8264,1
ST1434,R018,0.5335,0.4599,0
ST1434,R019,0.363,0.4143,0
ST1434,R020,0.4566,0.4782,0
ST1434,R021,0.5599,0.5497,0
ST1434,R022,0.6948,0.6905,1
ST1434,R023,0.747,0.8303,1
ST1434,R024,0.6483,0.6179,1
ST1434,R025,0.4841,0.4833,0
ST1434,R026,0.3851,0.4825,0
ST1434,R027,0.8521,0.8567,1
ST1434,R028,0.368,0.4038,0
ST1434,R029,0.3945,0.4194,0
ST1434,R030,0.442,0.4937,0
ST1434,R031,0.3852,0.3741,0
ST1434,R032,0.5353,0.4734,0
ST1434,R033,0.4134,0.4045,0
ST1434,R034,0.3297,0.4123,0
ST1434,R035,0.4049,0.3936,0
ST1434,R036,0.3707,0.3818,0
ST1434,R037,0.3074,0.3496,0
ST1434,R038,0.3808,0.3596,0
ST1434,R039,0.4026,0.3618,0
ST1434,R040,0.4351,0.4539,0
ST1434,R041,0.3697,0.4384,0
ST1453,R001,0.212,0.2995,0
ST1453,R002,0.3249,0.302,0
ST1453,R003,0.6946,0.7167,1
ST1453,R004,0.3253,0.3255,0
ST1453,R005,0.4215,0.3593,0
ST1453,R006,0.3564,0.4037,0
ST1453,R007,0.4927,0.478,0
ST1453,R008,0.4621,0.433,0
ST1453,R009,0.3435,0.34,0
ST1453,R010,0.3213,0.3873,0
ST1453,R011,0.5271,0.4739,1
ST1453,R012,0.2103,0.2201,0
ST1453,R013,0.3393,0.3629,0
ST1453,R014,0.3307,0.3497,0
ST1453,R015,0.3368,0.358,0
ST1453,R016,0.3945,0.4396,0
ST1453,R017,0.4551,0.447,0
ST1453,R018,0.4288,0.4478,0
ST1453,R019,0.4001,0.3757,0
ST1453,R020,0.46,0.4361,0
ST1453,R021,0.5646,0.5008,1
ST1453,R022,0.3985,0.4039,0
ST1453,R023,0.3884,0.421,0
ST1453,R024,0.298,0.3606,0
ST1453,R025,0.4102,0.3257,0
ST1453,R026,0.349,0.3263,0
ST1453,R027,0.4019,0.4338,0
ST1453,R028,0.4877,0.4209,0
ST1453,R029,0.4998,0.4436,0
ST1453,R030,0.4803,0.5311,0
ST1453,R031,0.3883,0.4134,0
ST1453,R032,0.4473,0.4528,0
ST1453,R033,0.4002,0.4443,0
ST1453,R034,0.3496,0.358,0
ST1453,R035,0.5392,0.5045,1
ST1453,R036,0.3589,0.4191,0
ST1453,R037,0.5048,0.4837,1
ST1453,R038,0.4937,0.439,0
ST1453,R039,0.4616,0.439,0
ST1453,R040,0.5282,0.5185,1
ST1453,R041,0.4781,0.4915,0
ST1454,R001,0.5798,0.5479,1
ST1454,R002,0.618,0.6706,1
ST1454,R003,0.3409,0.3286,0
ST1454,R004,0.4368,0.4332,0
ST1454,R005,0.5032,0.4533,0
ST1454,R006,0.4025,0.4251,0
ST1454,R007,0.4844,0.5021,0
ST1454,R008,0.4268,0.4719,0
ST1454,R009,0.4605,0.4473,0
ST1454,R010,0.4161,0.4322,0
ST1454,R011,0.4758,0.5081,0
ST1454,R012,0.4177,0.4488,0
ST1454,R013,0.4449,0.4241,0
ST1454,R014,0.3862,0.4314,0
ST1454,R015,0.3925,0.432,0
ST1454,R016,0.482,0.4499,0
ST1454,R017,0.4758,0.4807,0
ST1454,R018,0.5006,0.4628,0
ST1454,R019,0.4068,0.426,0
ST1454,R020,0.4435,0.4483,0
ST1454,R021,0.5126,0.514,1
ST1454,R022,0.4805,0.4222,0
ST1454,R023,0.5047,0.4556,0
ST1454,R024,0.4931,0.451,0
ST1454,R025,0.367,0.3892,0
ST1454,R026,0.3581,0.3938,0
ST1454,R027,0.5024,0.4569,0
ST1454,R028,0.507,0.4536,0
ST1454,R029,0.5196,0.4739,1
ST1454,R030,0.5538,0.5411,1
ST1454,R031,0.884,0.854,1
ST1454,R032,0.4714,0.4434,0
ST1454,R033,0.4701,0.4675,0
ST1454,R034,0.4538,0.4434,0
ST1454,R035,0.4374,0.4227,0
ST1454,R036,0.3901,0.4231,0
ST1454,R037,0.3602,0.3841,0
ST1454,R038,0.383,0.4077,0
ST1454,R039,0.3436,0.4065,0
ST1454,R040,0.5062,0.4931,0
ST1454,R041,0.4661,0.4686,0
ST1456,R001,0.3145,0.3308,0
ST1456,R002,0.3015,0.3308,0
ST1456,R003,0.3698,0.3994,0
ST1456,R004,0.3965,0.448,0
ST1456,R005,0.4271,0.39,0
ST1456,R006,0.5731,0.5234,1
ST1456,R007,0.4923,0.4902,0
ST1456,R008,0.454,0.4598,0
ST1456,R009,0.3069,0.3499,0
ST1456,R010,0.5271,0.5189,0
ST1456,R011,0.517,0.4947,0
ST1456,R012,0.8518,0.8679,1
ST1456,R013,0.5734,0.5596,1
ST1456,R014,0.5727,0.5559,1
ST1456,R015,0.5196,0.557,0
ST1456,R016,0.7246,0.6691,1
ST1456,R017,0.8814,0.8837,1
ST1456,R018,0.5531,0.4838,0
ST1456,R019,0.4089,0.3941,0
ST1456,R020,0.5714,0.49,0
ST1456,R021,0.5388,0.4866,0
ST1456,R022,0.4271,0.4187,0
ST1456,R023,0.2194,0.2451,0
ST1456,R024,0.3757,0.4005,0
ST1456,R025,0.3951,0.3667,0
ST1456,R026,0.3874,0.3811,0
ST1456,R027,0.466,0.4826,0
ST1456,R028,0.4551,0.4276,0
ST1456,R029,0.2233,0.2245,0
ST1456,R030,0.4638,0.4456,0
ST1456,R031,0.4068,0.4449,0
ST1456,R032,0.5101,0.465,0
ST1456,R033,0.5048,0.4888,0
ST1456,R034,0.4206,0.3795,0
ST1456,R035,0.4922,0.4556,0
ST1456,R036,0.408,0.4113,0
ST1456,R037,0.3941,0.4023,0
ST1456,R038,0.5019,0.4326,0
ST1456,R039,0.4507,0.4582,0
ST1456,R040,0.4497,0.4243,0
ST1456,R041,0.4341,0.4498,0
ST1457,R001,0.239,0.3136,0
ST1457,R002,0.2741,0.3172,0
ST1457,R003,0.429,0.411,0
ST1457,R004,0.4835,0.4515,0
ST1457,R005,0.4057,0.4055,0
ST1457,R006,0.491,0.4494,0
ST1457,R007,0.5427,0.5312,0
ST1457,R008,0.4019,0.4332,0
ST1457,R009,0.3632,0.3404,0
ST1457,R010,0.4444,0.44,0
ST1457,R011,0.4977,0.5309,0
ST1457,R012,0.4253,0.4056,0
ST1457,R013,0.3349,0.3339,0
ST1457,R014,0.2939,0.3228,0
ST1457,R015,0.3146,0.3272,0
ST1457,R016,0.4618,0.4046,0
ST1457,R017,0.4991,0.4365,0
ST1457,R018,0.4346,0.4281,0
ST1457,R019,0.3423,0.3413,0
ST1457,R020,0.3648,0.4215,0
ST1457,R021,0.55,0.4827,0
ST1457,R022,0.4297,0.3854,0
ST1457,R023,0.4471,0.4146,0
ST1457,R024,0.2516,0.3407,0
ST1457,R025,0.3004,0.2964,0
ST1457,R026,0.2932,0.2962,0
ST1457,R027,0.4561,0.4219,0
ST1457,R028,0.3936,0.4155,0
ST1457,R029,0.8374,0.8483,1
ST1457,R030,0.7247,0.7009,1
ST1457,R031,0.1447,0.1764,0
ST1457,R032,0.4051,0.432,0
ST1457,R033,0.637,0.6262,1
ST1457,R034,0.5714,0.5187,1
ST1457,R035,0.6941,0.6533,1
ST1457,R036,0.4231,0.3878,0
ST1457,R037,0.4735,0.4583,0
ST1457,R038,0.5566,0.4935,0
ST1457,R039,0.417,0.4774,0
ST1457,R040,0.6366,0.5404,1
ST1457,R041,0.5519,0.4673,0
ST1459,R001,0.3429,0.3206,0
ST1459,R002,0.3652,0.3228,0
ST1459,R003,0.2841,0.3768,0
ST1459,R004,0.4214,0.4203,0
ST1459,R005,0.3345,0.3562,0
ST1459,R006,0.4055,0.4805,0
ST1459,R007,0.4162,0.4679,0
ST1459,R008,0.4022,0.4239,0
ST1459,R009,0.3556,0.3486,0
ST1459,R010,0.5322,0.482,1
ST1459,R011,0.4812,0.4631,0
ST1459,R012,0.5023,0.4624,0
ST1459,R013,0.3652,0.3627,0
ST1459,R014,0.3838,0.41,0
ST1459,R015,0.3981,0.4056,0
ST1459,R016,0.4742,0.4438,0
ST1459,R017,0.5652,0.52,1
ST1459,R018,0.4216,0.4301,0
ST1459,R019,0.3041,0.3491,0
ST1459,R020,0.4786,0.4615,0
ST1459,R021,0.4895,0.462,0
ST1459,R022,0.6591,0.549,1
ST1459,R023,0.7183,0.7261,1
ST1459,R024,0.4464,0.4709,0
ST1459,R025,0.368,0.398,0
ST1459,R026,0.3254,0.3966,0
ST1459,R027,0.7512,0.7761,1
ST1459,R028,0.4936,0.4432,0
ST1459,R029,0.383,0.4349,0
ST1459,R030,0.5435,0.4585,1
ST1459,R031,0.4136,0.4375,0
ST1459,R032,0.4669,0.4427,0
ST1459,R033,0.4769,0.4725,0
ST1459,R034,0.3953,0.3814,0
ST1459,R035,0.4386,0.4472,0
ST1459,R036,0.4373,0.4028,0
ST1459,R037,0.3994,0.4153,0
ST1459,R038,0.411,0.4299,0
ST1459,R039,0.5085,0.4317,0
ST1459,R040,0.4342,0.434,0
ST1459,R041,0.4082,0.4319,0
ST1467,R001,0.211,0.3193,0
ST1467,R002,0.4648,0.4361,0
ST1467,R003,0.4427,0.4357,0
ST1467,R004,0.4722,0.457,0
ST1467,R005,0.4675,0.4732,0
ST1467,R006,0.4064,0.4489,0
ST1467,R007,0.408,0.4288,0
ST1467,R008,0.4895,0.4633,0
ST1467,R009,0.4488,0.4678,0
ST1467,R010,0.4196,0.4344,0
ST1467,R011,0.3533,0.4238,0
ST1467,R012,0.4654,0.4634,0
ST1467,R013,0.4826,0.5148,0
ST1467,R014,0.556,0.5094,1
ST1467,R015,0.4841,0.5078,0
ST1467,R016,0.4512,0.4633,0
ST1467,R017,0.5389,0.4476,1
ST1467,R018,0.4599,0.4739,0
ST1467,R019,0.4526,0.4736,0
ST1467,R020,0.5052,0.485,0
ST1467,R021,0.4011,0.4699,0
ST1467,R022,0.483,0.4319,0
ST1467,R023,0.4903,0.4511,0
ST1467,R024,0.5365,0.508,1
ST1467,R025,0.3349,0.4641,0
ST1467,R026,0.4613,0.4624,0
ST1467,R027,0.4443,0.4825,0
ST1467,R028,0.9349,0.9111,1
ST1467,R029,0.5219,0.4818,1
ST1467,R030,0.4523,0.4322,0
ST1467,R031,0.3798,0.4249,0
ST1467,R032,0.5024,0.4442,0
ST1467,R033,0.4439,0.4509,0
ST1467,R034,0.5944,0.5103,1
ST1467,R035,0.3722,0.3665,0
ST1467,R036,0.4267,0.4039,0
ST1467,R037,0.2803,0.2959,0
ST1467,R038,0.458,0.4,0
ST1467,R039,0.4316,0.4101,0
ST1467,R040,0.4341,0.3815,0
ST1467,R041,0.3939,0.39,0
ST1471,R001,0.241,0.3041,0
ST1471,R002,0.2927,0.2994,0
ST1471,R003,0.3388,0.3491,0
ST1471,R004,0.4345,0.3935,0
ST1471,R005,0.3595,0.3276,0
ST1471,R006,0.442,0.4395,0
ST1471,R007,0.4579,0.4417,0
ST1471,R008,0.446,0.4276,0
ST1471,R009,0.438,0.3471,0
ST1471,R010,0.4471,0.4346,0
ST1471,R011,0.4065,0.4362,0
ST1471,R012,0.4696,0.4598,0
ST1471,R013,0.2644,0.3674,0
ST1471,R014,0.403,0.4087,0
ST1471,R015,0.4406,0.4053,0
ST1471,R016,0.4514,0.4286,0
ST1471,R017,0.5071,0.5017,1
ST1471,R018,0.4409,0.4185,0
ST1471,R019,0.3789,0.3375,0
ST1471,R020,0.4843,0.4265,0
ST1471,R021,0.4681,0.4587,0
ST1471,R022,0.4161,0.4237,0
ST1471,R023,0.3452,0.4353,0
ST1471,R024,0.4273,0.385,0
ST1471,R025,0.3721,0.3448,0
ST1471,R026,0.3678,0.3549,0
ST1471,R027,0.4522,0.4907,0
ST1471,R028,0.8385,0.7754,1
ST1471,R029,0.4402,0.4448,0
ST1471,R030,0.492,0.4852,0
ST1471,R031,0.4521,0.4502,0
ST1471,R032,0.4536,0.4278,0
ST1471,R033,0.4182,0.4628,0
ST1471,R034,0.4161,0.3873,0
ST1471,R035,0.4548,0.4755,0
ST1471,R036,0.3946,0.4205,0
ST1471,R037,0.5008,0.4618,1
ST1471,R038,0.3976,0.4318,0
ST1471,R039,0.4735,0.4333,0
ST1471,R040,0.4616,0.4544,0
ST1471,R041,0.3943,0.4506,0
ST1491,R001,0.3206,0.3148,0
ST1491,R002,0.3757,0.3114,0
ST1491,R003,0.4537,0.4009,0
ST1491,R004,0.4164,0.4262,0
ST1491,R005,0.3983,0.3808,0
ST1491,R006,0.3765,0.4215,0
ST1491,R007,0.524,0.4982,1
ST1491,R008,0.41,0.4319,0
ST1491,R009,0.3817,0.3552,0
ST1491,R010,0.5467,0.4275,1
ST1491,R011,0.476,0.5015,0
ST1491,R012,0.5239,0.408,1
ST1491,R013,0.3453,0.3305,0
ST1491,R014,0.3008,0.3323,0
ST1491,R015,0.3021,0.3327,0
ST1491,R016,0.4919,0.3953,0
ST1491,R017,0.4667,0.4402,0
ST1491,R018,0.3961,0.4226,0
ST1491,R019,0.3214,0.3309,0
ST1491,R020,0.4188,0.4037,0
ST1491,R021,0.4531,0.4639,0
ST1491,R022,0.4099,0.3913,0
ST1491,R023,0.4965,0.426,0
ST1491,R024,0.3101,0.3589,0
ST1491,R025,0.3393,0.313,0
ST1491,R026,0.31,0.3122,0
ST1491,R027,0.4085,0.4295,0
ST1491,R028,0.4641,0.4226,0
ST1491,R029,0.3704,0.4283,0
ST1491,R030,0.4432,0.5235,0
ST1491,R031,0.7571,0.7531,1
ST1491,R032,0.3999,0.4045,0
ST1491,R033,0.398,0.4484,0
ST1491,R034,0.2945,0.3695,0
ST1491,R035,0.5814,0.4981,1
ST1491,R036,0.4042,0.3816,0
ST1491,R037,0.4604,0.4568,0
ST1491,R038,0.4837,0.399,0
ST1491,R039,0.4267,0.3868,0
ST1491,R040,0.5451,0.474,1
ST1491,R041,0.3946,0.4472,0
ST1498,R001,0.3256,0.307,0
ST1498,R002,0.3967,0.3798,0
ST1498,R003,0.3963,0.3867,0
ST1498,R004,0.4908,0.4546,0
ST1498,R005,0.5101,0.5131,0
ST1498,R006,0.5238,0.5206,0
ST1498,R007,0.6814,0.6539,0
ST1498,R008,0.961,0.9132,1
ST1498,R009,0.7497,0.6677,0
ST1498,R010,0.9084,0.9312,1
ST1498,R011,0.9494,0.98,1
ST1498,R012,0.9626,0.9219,1
ST1498,R013,0.7036,0.6724,0
ST1498,R014,0.7928,0.7082,1
ST1498,R015,0.7537,0.7187,1
ST1498,R016,0.3062,0.2547,0
ST1498,R017,0.3754,0.3053,0
ST1498,R018,0.5055,0.4528,0
ST1498,R019,0.406,0.3726,0
ST1498,R020,0.3971,0.4518,0
ST1498,R021,0.6079,0.5945,0
ST1498,R022,0.4179,0.4032,0
ST1498,R023,0.2383,0.2425,0
ST1498,R024,0.4495,0.4431,0
ST1498,R025,0.4601,0.385,0
ST1498,R026,0.3868,0.4179,0
ST1498,R027,0.4798,0.439,0
ST1498,R028,0.4461,0.4335,0
ST1498,R029,0.1684,0.2084,0
ST1498,R030,0.5627,0.5869,0
ST1498,R031,0.3267,0.3954,0
ST1498,R032,0.4469,0.4275,0
ST1498,R033,0.4576,0.4573,0
ST1498,R034,0.3629,0.4002,0
ST1498,R035,0.5079,0.5704,0
ST1498,R036,0.443,0.4264,0
ST1498,R037,0.5557,0.5529,0
ST1498,R038,0.3746,0.4066,0
ST1498,R039,0.3751,0.4125,0
ST1498,R040,0.5759,0.5678,0
ST1498,R041,0.6072,0.555,0
ST1500,R001,0.315,0.3037,0
ST1500,R002,0.4201,0.4355,0
ST1500,R003,0.9008,0.886,1
ST1500,R004,0.786,0.8423,1
ST1500,R005,1.0,0.9634,1
ST1500,R006,0.8645,0.832,1
ST1500,R007,0.9282,0.9671,1
ST1500,R008,0.1843,0.2187,0
ST1500,R009,0.453,0.451,0
ST1500,R010,0.3588,0.373,0
ST1500,R011,0.655,0.6324,0
ST1500,R012,0.2013,0.2152,0
ST1500,R013,0.4867,0.4291,0
ST1500,R014,0.4432,0.4444,0
ST1500,R015,0.5482,0.4484,0
ST1500,R016,0.464,0.4367,0
ST1500,R017,0.3664,0.4382,0
ST1500,R018,0.7636,0.6746,0
ST1500,R019,0.7621,0.7135,0
ST1500,R020,0.7074,0.6797,0
ST1500,R021,0.8686,0.825,1
ST1500,R022,0.1295,0.1816,0
ST1500,R023,0.3655,0.4427,0
ST1500,R024,0.4528,0.4543,0
ST1500,R025,0.4601,0.4101,0
ST1500,R026,0.4299,0.4175,0
ST1500,R027,0.3188,0.2568,0
ST1500,R028,0.259,0.2051,0
ST1500,R029,0.4343,0.4328,0
ST1500,R030,0.6174,0.561,0
ST1500,R031,0.3889,0.3371,0
ST1500,R032,0.3569,0.3657,0
ST1500,R033,0.4017,0.4115,0
ST1500,R034,0.4444,0.4365,0
ST1500,R035,0.383,0.4772,0
ST1500,R036,0.5485,0.5412,0
ST1500,R037,0.5923,0.5557,0
ST1500,R038,0.3932,0.3818,0
ST1500,R039,0.4034,0.3838,0
ST1500,R040,0.5547,0.5366,0
ST1500,R041,0.5877,0.5994,0
ST1503,R001,0.44,0.4763,0
ST1503,R002,0.5814,0.5842,1
ST1503,R003,0.5089,0.5736,1
ST1503,R004,0.3333,0.3243,0
ST1503,R005,0.4524,0.4736,0
ST1503,R006,0.4013,0.393,0
ST1503,R007,0.5256,0.464,1
ST1503,R008,0.46,0.4274,0
ST1503,R009,0.4974,0.4539,0
ST1503,R010,0.3233,0.3846,0
ST1503,R011,0.4109,0.4596,0
ST1503,R012,0.2219,0.2088,0
ST1503,R013,0.4923,0.4585,0
ST1503,R014,0.397,0.4231,0
ST1503,R015,0.3911,0.4243,0
ST1503,R016,0.509,0.4505,1
ST1503,R017,0.4497,0.4375,0
ST1503,R018,0.4798,0.4401,0
ST1503,R019,0.4162,0.4341,0
ST1503,R020,0.4193,0.4404,0
ST1503,R021,0.5519,0.5149,1
ST1503,R022,0.3666,0.3857,0
ST1503,R023,0.3775,0.4135,0
ST1503,R024,0.3935,0.4293,0
ST1503,R025,0.3737,0.3968,0
ST1503,R026,0.429,0.3967,0
ST1503,R027,0.3654,0.4314,0
ST1503,R028,0.4289,0.4115,0
ST1503,R029,0.4345,0.4587,0
ST1503,R030,0.4857,0.4956,0
ST1503,R031,0.3962,0.3982,0
ST1503,R032,0.3668,0.3792,0
ST1503,R033,0.3775,0.391,0
ST1503,R034,0.4106,0.4311,0
ST1503,R035,0.3647,0.3938,0
ST1503,R036,0.4395,0.3893,0
ST1503,R037,0.3582,0.3602,0
ST1503,R038,0.3747,0.3779,0
ST1503,R039,0.3504,0.3745,0
ST1503,R040,0.454,0.4681,0
ST1503,R041,0.4167,0.4455,0
ST1513,R001,0.2392,0.311,0
ST1513,R002,0.4121,0.3214,0
ST1513,R003,0.3609,0.3645,0
ST1513,R004,0.7053,0.7065,1
ST1513,R005,0.5172,0.5313,1
ST1513,R006,0.6412,0.6785,1
ST1513,R007,0.6336,0.6499,1
ST1513,R008,0.2203,0.2203,0
ST1513,R009,0.3419,0.3522,0
ST1513,R010,0.3785,0.4007,0
ST1513,R011,0.5049,0.4985,0
ST1513,R012,0.4678,0.4593,0
ST1513,R013,0.3735,0.3585,0
ST1513,R014,0.4013,0.3725,0
ST1513,R015,0.3646,0.3706,0
ST1513,R016,0.4424,0.4504,0
ST1513,R017,0.587,0.5177,1
ST1513,R018,0.4691,0.5272,0
ST1513,R019,0.3479,0.4404,0
ST1513,R020,0.5427,0.5375,1
ST1513,R021,0.5021,0.5323,0
ST1513,R022,0.1527,0.1996,0
ST1513,R023,0.484,0.4473,0
ST1513,R024,0.3618,0.3687,0
ST1513,R025,0.2827,0.328,0
ST1513,R026,0.4172,0.3386,0
ST1513,R027,0.2389,0.308,0
ST1513,R028,0.2272,0.2256,0
ST1513,R029,0.3796,0.4522,0
ST1513,R030,0.4669,0.4676,0
ST1513,R031,0.3974,0.4286,0
ST1513,R032,0.4489,0.4129,0
ST1513,R033,0.4611,0.462,0
ST1513,R034,0.4204,0.3679,0
ST1513,R035,0.4382,0.458,0
ST1513,R036,0.3145,0.4005,0
ST1513,R037,0.3926,0.4195,0
ST1513,R038,0.4166,0.4208,0
ST1513,R039,0.3588,0.4251,0
ST1513,R040,0.3784,0.4318,0
ST1513,R041,0.3622,0.42,0
ST1518,R001,0.6286,0.6055,1
ST1518,R002,0.639,0.6111,1
ST1518,R003,0.3496,0.3426,0
ST1518,R004,0.4609,0.4389,0
ST1518,R005,0.4212,0.3787,0
ST1518,R006,0.502,0.4941,1
ST1518,R007,0.4514,0.4638,0
ST1518,R008,0.4691,0.4488,0
ST1518,R009,0.3749,0.3495,0
ST1518,R010,0.518,0.4844,1
ST1518,R011,0.3946,0.4627,0
ST1518,R012,0.4338,0.4419,0
ST1518,R013,0.3579,0.4003,0
ST1518,R014,0.3817,0.3634,0
ST1518,R015,0.3867,0.363,0
ST1518,R016,0.4553,0.4666,0
ST1518,R017,0.4557,0.4875,0
ST1518,R018,0.4948,0.4729,0
ST1518,R019,0.374,0.3815,0
ST1518,R020,0.5232,0.4676,1
ST1518,R021,0.5364,0.4681,1
ST1518,R022,0.4477,0.4033,0
ST1518,R023,0.4373,0.4289,0
ST1518,R024,0.4449,0.3684,0
ST1518,R025,0.3542,0.34,0
ST1518,R026,0.32,0.3373,0
ST1518,R027,0.4241,0.4567,0
ST1518,R028,0.392,0.4284,0
